"loan_id","client_id","start_date","loan_amount","due_date","loan_status","scoring_score"
371150,204321,2022-09-23,10000,2022-10-23,5,649.35
385450,204321,2022-11-23,10000,2022-12-23,5,734.35
390190,204321,2022-12-12,10000,2023-01-11,5,787.01
371160,204325,2022-09-23,50000,2023-01-21,5,679.65
371285,204326,2022-09-24,40000,2022-10-24,5,541.90
385615,204326,2022-11-24,60000,2023-04-16,5,505.82
371168,204327,2022-09-23,20000,2022-10-23,4,324.56
446405,204328,2023-08-09,30000,2023-09-08,5,368.69
371171,204329,2022-09-23,20000,2022-10-23,4,288.21
371234,204331,2022-09-24,30000,2022-10-24,5,359.99
429908,204331,2023-05-29,40000,2023-07-29,5,392.63
371318,204332,2022-09-28,15000,2022-10-28,5,405.25
371205,204334,2022-09-24,20000,2022-10-24,5,395.59
379120,204334,2022-10-27,20000,2022-11-26,5,522.82
392757,204334,2022-12-22,50000,2023-01-21,5,522.90
371214,204336,2022-09-24,25000,2022-10-24,5,500.46
377679,204336,2022-10-21,20000,2022-12-24,5,373.96
388270,204336,2022-12-05,35000,2023-03-06,4,303.21
371217,204337,2022-09-24,25000,2022-10-24,5,411.24
414575,204337,2023-03-24,20000,2023-06-23,5,463.74
437625,204337,2023-07-02,20000,2023-11-01,5,576.27
371227,204339,2022-09-24,50000,2022-10-24,5,719.95
371245,204340,2022-09-24,40000,2023-01-22,5,474.92
445068,204341,2023-08-02,25000,2023-09-01,4,465.03
371253,204343,2022-09-24,40000,2022-10-24,5,481.64
371266,204344,2022-09-24,30000,2022-10-24,5,314.42
371270,204347,2022-09-24,10000,2022-10-24,5,324.56
404344,204347,2023-02-10,10000,2023-03-12,4,461.57
371273,204348,2022-09-24,20000,2022-10-24,4,359.99
371286,204349,2022-09-24,30000,2022-10-24,5,545.95
382847,204349,2022-11-12,6000,2022-12-12,5,426.97
394104,204349,2022-12-27,15000,2023-02-25,5,525.92
402884,204349,2023-02-03,20000,2023-06-03,5,525.92
434816,204349,2023-06-19,60000,2023-09-18,5,615.05
457409,204349,2023-09-26,14000,2023-10-26,5,579.64
457710,204350,2023-09-27,20000,2023-11-26,4,368.69
454207,204353,2023-09-12,20000,2023-11-11,4,359.99
371615,204355,2022-09-26,20000,2022-10-26,4,359.99
371309,204356,2022-09-24,25000,2022-10-24,5,453.58
371312,204358,2022-09-24,25000,2022-10-24,5,525.46
371322,204359,2022-09-24,25000,2022-10-24,5,440.47
383269,204360,2022-11-14,25000,2022-12-14,5,453.58
393836,204360,2022-12-26,30000,2023-04-26,4,483.12
371324,204361,2022-09-24,30000,2022-10-24,5,500.57
371356,204362,2022-09-24,40000,2022-10-24,4,635.66
371329,204363,2022-09-24,20000,2022-10-24,5,324.56
371342,204365,2022-09-24,30000,2022-10-24,4,613.75
371367,204366,2022-09-24,10000,2022-10-24,5,446.54
376822,204366,2022-10-18,10000,2022-11-17,5,476.57
377911,204366,2022-10-22,30000,2022-12-21,5,460.10
394145,204366,2022-12-27,10000,2023-01-26,5,359.41
397885,204366,2023-01-13,10000,2023-02-12,5,417.23
371365,204367,2022-09-24,30000,2022-10-24,5,424.07
420117,204367,2023-04-17,7000,2023-05-17,5,371.56
424087,204367,2023-05-03,25000,2023-06-02,5,400.90
371745,204368,2022-09-26,40000,2022-10-26,5,453.58
399852,204368,2023-01-22,50000,2023-03-23,5,438.70
371378,204372,2022-09-24,20000,2023-01-23,5,359.99
371377,204373,2022-09-24,20000,2023-02-13,4,337.67
371753,204374,2022-09-26,20000,2022-10-26,4,359.99
371392,204379,2022-09-25,30000,2022-10-25,5,491.72
376013,204380,2022-10-14,50000,2023-02-12,5,522.37
414372,204380,2023-03-23,20000,2023-05-22,5,469.24
371501,204381,2022-09-26,25000,2023-01-24,4,440.47
371506,204385,2022-09-26,40000,2023-01-24,5,420.09
371813,204387,2022-09-27,20000,2023-01-29,4,359.99
377631,204388,2022-10-21,25000,2023-02-19,5,425.36
400782,204388,2023-01-25,30000,2023-02-24,5,403.91
414228,204388,2023-03-23,35000,2023-07-21,4,427.05
371551,204389,2022-09-26,50000,2022-11-25,5,695.30
403762,204389,2023-02-08,60000,2023-04-09,5,470.52
450696,204389,2023-08-28,40000,2023-11-26,4,437.73
371467,204390,2022-09-26,20000,2022-11-25,4,359.30
371752,204391,2022-09-26,50000,2022-10-26,5,687.63
378614,204391,2022-10-25,60000,2023-01-24,5,513.40
371561,204392,2022-09-26,25000,2023-01-25,5,424.07
400714,204392,2023-01-25,30000,2023-05-27,5,454.46
371421,204394,2022-09-26,50000,2022-12-25,5,606.66
371424,204395,2022-09-26,50000,2022-10-26,5,514.23
377816,204395,2022-10-22,50000,2022-11-21,5,529.61
384851,204395,2022-11-21,60000,2022-12-21,5,496.59
390474,204395,2022-12-13,70000,2023-01-12,5,525.07
397571,204395,2023-01-12,60000,2023-02-11,5,472.80
371427,204396,2022-09-26,12000,2022-10-26,5,536.06
371442,204397,2022-09-26,20000,2022-10-26,5,730.60
391830,204397,2022-12-19,20000,2023-02-17,5,450.56
443967,204397,2023-07-28,30000,2023-08-27,5,503.22
371445,204398,2022-09-26,30000,2022-10-26,4,506.53
374018,204400,2022-10-06,15000,2023-01-09,4,291.93
371480,204401,2022-09-26,30000,2022-11-25,5,330.07
371474,204402,2022-09-26,50000,2022-10-26,5,530.27
371484,204405,2022-09-26,50000,2022-10-26,5,532.89
371513,204407,2022-09-26,5000,2022-10-26,4,491.03
371507,204408,2022-09-26,30000,2022-10-26,5,491.72
371683,204410,2022-09-26,40000,2023-01-24,4,440.47
371610,204415,2022-09-26,30000,2022-10-26,4,527.02
371606,204419,2022-09-26,20000,2023-02-26,4,359.99
371544,204420,2022-09-26,25000,2022-12-25,4,440.47
371582,204421,2022-09-26,50000,2022-10-26,5,613.86
459662,204421,2023-10-05,60000,2023-11-04,4,424.23
371552,204423,2022-09-26,40000,2022-10-26,5,533.27
398695,204424,2023-01-17,40000,2023-02-16,5,433.43
371598,204426,2022-09-26,30000,2022-10-26,5,472.51
371570,204427,2022-09-26,5000,2022-10-26,5,510.53
377928,204427,2022-10-22,10000,2022-11-21,5,569.11
380686,204427,2022-11-03,10000,2022-12-03,5,678.34
383462,204427,2022-11-15,40000,2022-12-15,5,678.34
385447,204427,2022-11-23,60000,2022-12-23,5,505.62
389966,204427,2022-12-12,70000,2023-01-11,5,459.15
371590,204432,2022-09-26,30000,2022-11-27,5,359.99
387692,204432,2022-12-01,40000,2023-04-05,5,341.74
418096,204432,2023-04-07,50000,2023-08-06,5,267.33
446533,204432,2023-08-09,50000,2023-09-08,5,313.62
371591,204433,2022-09-26,35000,2023-02-10,4,440.47
371604,204436,2022-09-26,20000,2023-01-30,4,324.56
371617,204438,2022-09-26,50000,2023-01-27,5,510.53
371638,204441,2022-09-26,25000,2022-11-25,4,405.04
371647,204443,2022-09-26,20000,2022-10-26,4,324.56
371854,204444,2022-09-27,20000,2022-10-27,5,382.50
419272,204445,2023-04-13,20000,2023-06-12,5,291.93
385959,204446,2022-11-25,30000,2023-03-25,5,330.07
371663,204448,2022-09-26,40000,2022-10-26,5,452.41
386166,204448,2022-11-26,50000,2023-03-28,5,380.51
371713,204449,2022-09-26,30000,2022-10-26,5,400.47
379492,204449,2022-10-28,30000,2022-11-27,5,426.97
371671,204452,2022-09-26,25000,2023-01-30,5,330.07
371668,204454,2022-09-26,25000,2023-01-25,4,481.64
371673,204455,2022-09-26,20000,2022-11-27,4,359.99
371674,204456,2022-09-26,35000,2022-10-26,5,638.26
409403,204456,2023-03-02,50000,2023-04-01,5,577.25
416671,204456,2023-04-01,60000,2023-05-01,5,580.92
432181,204456,2023-06-07,80000,2023-08-06,5,570.37
371676,204457,2022-09-26,20000,2022-11-28,5,491.72
409674,204457,2023-03-04,20000,2023-07-07,5,506.27
371711,204458,2022-09-26,30000,2022-11-25,5,378.92
435689,204458,2023-06-22,30000,2023-07-22,5,392.63
453871,204458,2023-09-11,50000,2023-10-11,5,491.58
371700,204459,2022-09-26,40000,2022-11-25,5,491.72
371704,204460,2022-09-26,30000,2022-10-26,5,378.92
382993,204460,2022-11-14,30000,2023-03-14,5,392.63
412596,204460,2023-03-16,15000,2023-04-15,5,505.16
420994,204460,2023-04-20,45000,2023-08-18,5,465.37
449204,204460,2023-08-21,60000,2023-11-19,4,472.95
376624,204461,2022-10-17,20000,2022-11-16,4,364.08
371716,204466,2022-09-26,20000,2022-11-25,5,410.55
371715,204467,2022-09-26,15000,2022-10-26,5,533.27
371722,204469,2022-09-26,20000,2022-10-26,4,337.67
371721,204470,2022-09-26,40000,2022-10-26,5,411.24
371724,204471,2022-09-26,40000,2023-01-25,5,411.24
371754,204472,2022-09-26,40000,2022-10-26,4,587.01
371737,204473,2022-09-26,20000,2022-10-26,5,425.47
371913,204476,2022-09-27,25000,2023-01-29,4,405.04
375533,204480,2022-10-12,30000,2022-11-11,5,314.42
389562,204480,2022-12-09,40000,2023-01-08,5,438.88
371760,204481,2022-09-27,40000,2022-11-26,5,481.64
419189,204481,2023-04-13,40000,2023-05-13,5,451.83
371767,204482,2022-09-27,40000,2022-10-27,4,401.16
371771,204483,2022-09-27,20000,2022-10-27,5,359.99
371778,204485,2022-09-27,20000,2022-10-27,5,491.72
371971,204486,2022-09-27,30000,2022-10-27,5,456.66
459166,204486,2023-10-03,50000,2023-11-02,4,205.66
371790,204489,2022-09-27,50000,2023-02-24,4,526.18
371848,204490,2022-09-27,20000,2023-02-04,5,324.56
371799,204491,2022-09-27,30000,2023-01-06,5,359.99
371796,204492,2022-09-27,20000,2022-10-27,4,440.47
371809,204494,2022-09-27,40000,2022-10-27,5,476.07
371820,204496,2022-09-27,30000,2022-10-27,5,587.01
371817,204497,2022-09-27,40000,2022-11-26,5,474.92
428752,204497,2023-05-24,50000,2023-06-23,5,520.45
433571,204497,2023-06-14,60000,2023-08-13,5,552.60
371819,204498,2022-09-27,30000,2022-10-27,5,395.59
378724,204498,2022-10-26,40000,2022-11-25,5,312.97
395596,204498,2023-01-04,50000,2023-02-03,4,403.16
371823,204499,2022-09-27,10000,2023-01-08,5,693.21
393019,204501,2022-12-23,40000,2023-01-22,5,391.49
405401,204501,2023-02-15,50000,2023-03-17,5,507.46
415898,204501,2023-03-29,60000,2023-07-27,5,527.60
443188,204501,2023-07-26,70000,2023-10-25,5,584.17
371829,204504,2022-09-27,25000,2022-10-27,5,623.82
371832,204505,2022-09-27,20000,2023-01-25,4,324.56
371866,204507,2022-09-27,20000,2022-10-27,5,378.92
391858,204507,2022-12-19,40000,2023-01-18,5,417.49
371840,204508,2022-09-27,40000,2022-11-26,5,424.35
371846,204511,2022-09-27,50000,2022-10-27,5,687.63
371849,204512,2022-09-27,25000,2022-10-27,4,440.47
405629,204514,2023-02-15,40000,2023-04-16,5,500.57
371861,204515,2022-09-27,40000,2022-11-26,5,477.49
371884,204518,2022-09-27,30000,2023-02-04,4,522.37
371889,204519,2022-09-27,20000,2022-10-27,5,291.93
379369,204519,2022-10-28,30000,2022-11-27,5,269.17
387360,204519,2022-11-30,30000,2022-12-30,4,320.45
371885,204520,2022-09-27,25000,2022-11-27,5,409.13
389218,204520,2022-12-08,15000,2023-03-08,4,353.38
372094,204522,2022-09-28,30000,2022-10-28,4,522.37
371899,204524,2022-09-27,40000,2022-12-26,5,471.23
374196,204525,2022-10-06,40000,2023-02-12,5,440.47
406879,204525,2023-02-20,50000,2023-03-22,5,293.73
415914,204525,2023-03-29,50000,2023-08-02,5,252.36
371902,204526,2022-09-27,50000,2023-02-08,4,563.57
389570,204527,2022-12-09,30000,2023-01-08,5,359.30
371937,204528,2022-09-27,40000,2022-11-26,5,420.09
371938,204529,2022-09-27,50000,2022-10-27,5,712.46
371943,204530,2022-09-27,30000,2022-10-27,5,359.99
445550,204530,2023-08-04,40000,2023-11-19,4,270.20
371940,204531,2022-09-27,40000,2022-10-27,5,461.42
371948,204532,2022-09-27,40000,2022-10-27,5,491.72
397608,204532,2023-01-12,50000,2023-02-11,5,473.22
372238,204533,2022-09-28,20000,2023-01-27,4,324.56
371951,204534,2022-09-27,30000,2022-11-26,5,693.21
387363,204534,2022-11-30,20000,2022-12-30,5,692.58
426827,204534,2023-05-16,30000,2023-06-15,5,702.73
371997,204535,2022-09-27,20000,2023-01-27,4,338.81
371955,204536,2022-09-27,50000,2022-10-27,5,536.06
371968,204537,2022-09-27,40000,2022-10-27,5,638.26
371996,204540,2022-09-27,30000,2022-10-27,4,359.99
393712,204541,2022-12-26,25000,2023-01-25,5,303.51
400747,204541,2023-01-25,30000,2023-02-24,5,369.35
372016,204544,2022-09-27,22000,2022-10-27,5,632.68
372010,204546,2022-09-27,20000,2022-10-27,5,493.27
442122,204546,2023-07-21,15000,2023-08-20,5,625.46
372026,204548,2022-09-27,40000,2022-11-26,5,452.41
399620,204549,2023-01-20,15000,2023-02-19,4,256.50
372040,204550,2022-09-27,25000,2022-10-27,5,474.93
379248,204550,2022-10-27,30000,2022-12-26,4,402.49
372038,204551,2022-09-27,25000,2023-01-30,5,481.64
372116,204557,2022-09-28,10000,2022-10-28,5,574.11
384222,204557,2022-11-18,40000,2022-12-18,5,544.87
392561,204557,2022-12-22,10000,2023-01-21,5,452.69
435672,204557,2023-06-22,60000,2023-07-22,5,430.28
464852,204557,2023-10-28,25000,2023-11-27,4,455.48
372051,204558,2022-09-28,30000,2022-10-28,5,359.99
372065,204560,2022-09-28,30000,2023-02-23,5,378.92
372064,204561,2022-09-28,30000,2022-10-28,5,481.64
393820,204561,2022-12-26,50000,2023-01-25,5,426.97
372083,204563,2022-09-28,50000,2022-10-28,5,668.70
372085,204564,2022-09-28,40000,2023-01-27,5,419.94
372090,204565,2022-09-28,30000,2022-10-28,5,394.15
372104,204569,2022-09-28,50000,2022-11-27,5,537.64
372119,204571,2022-09-28,10000,2022-10-28,5,493.86
380290,204571,2022-11-01,40000,2022-12-01,4,395.90
372129,204573,2022-09-28,30000,2022-10-28,4,359.99
372134,204577,2022-09-28,50000,2023-01-26,5,660.89
372138,204578,2022-09-28,25000,2022-11-27,4,500.46
372202,204579,2022-09-28,20000,2022-10-28,5,364.08
409857,204579,2023-03-05,25000,2023-05-04,5,402.49
372136,204580,2022-09-28,50000,2022-11-27,5,526.18
372139,204581,2022-09-28,20000,2022-10-28,5,476.07
372146,204582,2022-09-28,50000,2022-10-28,5,546.68
377731,204582,2022-10-21,60000,2022-11-20,5,434.37
372140,204583,2022-09-28,50000,2022-10-28,5,504.83
372143,204584,2022-09-28,25000,2022-11-27,4,440.47
372148,204585,2022-09-28,30000,2022-10-28,5,346.32
372157,204587,2022-09-28,25000,2022-10-28,4,446.54
372173,204590,2022-09-28,20000,2023-01-30,5,359.99
402435,204590,2023-02-01,25000,2023-05-04,5,288.73
424349,204590,2023-05-04,35000,2023-08-07,5,293.72
372221,204594,2022-09-28,30000,2023-02-15,4,378.92
372209,204596,2022-09-28,30000,2022-10-28,5,380.63
379458,204596,2022-10-28,40000,2022-11-27,5,312.97
384605,204596,2022-11-21,50000,2022-12-21,5,259.44
389624,204596,2022-12-10,50000,2023-01-09,5,340.12
372210,204597,2022-09-28,30000,2022-10-28,5,383.01
382682,204597,2022-11-11,40000,2023-03-15,5,392.63
441997,204597,2023-07-21,30000,2023-11-29,4,424.26
372215,204598,2022-09-28,30000,2022-10-28,5,395.59
372216,204600,2022-09-28,30000,2022-10-28,4,378.92
372220,204602,2022-09-28,40000,2022-10-28,5,492.45
415508,204602,2023-03-28,30000,2023-05-27,5,544.69
372698,204603,2022-09-30,20000,2023-02-10,5,338.81
372224,204604,2022-09-28,30000,2023-01-28,4,506.53
374201,204605,2022-10-06,50000,2022-11-05,5,575.73
391973,204609,2022-12-19,50000,2023-02-21,5,554.49
444125,204609,2023-07-29,40000,2023-08-28,5,210.15
457943,204609,2023-09-28,50000,2023-10-28,5,291.29
372264,204612,2022-09-28,20000,2022-10-28,5,677.56
380433,204612,2022-11-02,20000,2022-12-02,5,544.37
372278,204615,2022-09-28,25000,2022-10-28,5,359.99
395189,204615,2022-12-30,40000,2023-03-01,5,417.49
372276,204617,2022-09-28,20000,2022-10-28,5,365.73
372290,204623,2022-09-28,50000,2023-01-26,5,557.97
372299,204624,2022-09-28,20000,2022-10-28,4,359.99
388273,204626,2022-12-05,30000,2023-01-04,5,330.07
407459,204626,2023-02-23,40000,2023-04-24,5,429.50
372314,204630,2022-09-28,50000,2022-10-28,5,557.78
390083,204633,2022-12-12,25000,2023-01-11,4,458.96
372327,204635,2022-09-29,20000,2022-12-28,5,510.53
372333,204636,2022-09-29,40000,2022-10-29,5,438.91
372342,204638,2022-09-29,40000,2022-12-01,5,411.24
372345,204639,2022-09-29,40000,2023-01-27,5,411.24
417410,204639,2023-04-05,50000,2023-08-03,4,464.06
372578,204640,2022-09-29,30000,2022-11-28,5,552.20
372432,204641,2022-09-29,25000,2022-10-29,5,424.35
372349,204642,2022-09-29,30000,2022-10-29,5,339.46
386805,204642,2022-11-28,30000,2022-12-28,5,256.65
395318,204642,2022-12-30,30000,2023-01-29,5,396.44
372357,204645,2022-09-29,50000,2022-10-29,5,614.82
379373,204645,2022-10-28,60000,2022-11-27,5,384.76
455515,204645,2023-09-18,25000,2023-11-17,4,517.47
372361,204646,2022-09-29,30000,2022-10-29,5,324.08
372373,204647,2022-09-29,40000,2022-12-01,5,493.14
418312,204647,2023-04-10,20000,2023-08-09,5,445.73
372362,204648,2022-09-29,20000,2022-10-29,5,297.75
381990,204648,2022-11-09,30000,2023-01-08,5,417.49
384719,204649,2022-11-21,30000,2022-12-21,5,304.48
390048,204649,2022-12-12,40000,2023-02-10,5,288.01
427266,204649,2023-05-18,50000,2023-06-17,5,428.27
455362,204649,2023-09-18,30000,2023-10-18,5,543.65
372368,204651,2022-09-29,40000,2022-11-28,5,491.72
372372,204653,2022-09-29,12000,2022-11-28,5,639.47
463416,204656,2023-10-23,20000,2023-11-22,4,384.55
372384,204657,2022-09-29,30000,2022-10-29,5,368.69
372407,204661,2022-09-29,20000,2023-01-27,4,359.99
426412,204662,2023-05-15,30000,2023-07-14,4,359.30
372419,204663,2022-09-29,50000,2022-10-29,5,612.73
372431,204665,2022-09-29,20000,2022-11-30,4,324.56
372433,204666,2022-09-29,5000,2022-10-29,5,537.64
372439,204667,2022-09-29,20000,2022-10-29,4,359.99
391795,204670,2022-12-19,50000,2023-01-18,5,450.61
372463,204671,2022-09-29,40000,2022-10-29,5,411.24
372468,204672,2022-09-29,25000,2022-11-28,4,445.98
372479,204673,2022-09-29,30000,2022-10-29,5,378.92
375159,204673,2022-10-11,40000,2022-11-10,5,266.72
372471,204674,2022-09-29,50000,2023-02-09,5,695.30
423554,204674,2023-05-02,30000,2023-07-05,5,262.87
457589,204674,2023-09-27,40000,2023-10-27,5,415.12
372492,204677,2022-09-29,40000,2022-10-29,5,491.72
380058,204677,2022-10-31,50000,2022-11-30,5,498.40
372493,204678,2022-09-29,25000,2022-10-29,5,481.64
372514,204681,2022-09-29,40000,2022-10-29,5,421.36
372513,204682,2022-09-29,20000,2022-11-28,4,405.04
372517,204684,2022-09-29,20000,2022-12-31,4,401.16
372560,204685,2022-09-29,40000,2022-10-29,5,408.70
378358,204685,2022-10-24,50000,2022-12-23,5,408.57
428683,204685,2023-05-23,40000,2023-06-22,5,495.19
444238,204685,2023-07-29,40000,2023-08-28,5,487.29
372535,204688,2022-09-29,50000,2022-11-28,5,686.91
372549,204689,2022-09-29,50000,2022-10-29,5,526.18
372533,204691,2022-09-29,30000,2022-10-29,5,378.92
372545,204692,2022-09-29,20000,2022-10-29,4,555.18
372550,204694,2022-09-29,25000,2022-10-29,5,686.91
412980,204694,2023-03-17,40000,2023-04-16,5,576.93
372561,204695,2022-09-29,30000,2022-11-28,4,540.13
377693,204698,2022-10-21,40000,2022-12-20,5,444.29
373635,204699,2022-10-04,10000,2022-11-03,5,473.28
378938,204701,2022-10-27,20000,2022-11-26,4,359.30
372685,204702,2022-09-30,25000,2023-01-09,5,424.22
372589,204703,2022-09-30,50000,2022-10-30,5,693.21
372596,204705,2022-09-30,50000,2022-10-30,5,533.27
373081,204708,2022-10-01,25000,2022-10-31,5,419.98
390055,204708,2022-12-12,30000,2023-01-11,4,335.37
372678,204710,2022-09-30,10000,2022-10-30,5,587.01
372629,204712,2022-09-30,40000,2022-10-30,5,491.72
372638,204713,2022-09-30,30000,2022-10-30,4,395.59
372633,204715,2022-09-30,50000,2023-01-28,5,526.18
372642,204716,2022-09-30,40000,2022-11-29,5,445.98
372705,204718,2022-09-30,30000,2022-12-01,5,378.92
372649,204719,2022-09-30,10000,2022-10-30,5,420.09
387810,204719,2022-12-02,25000,2023-01-01,5,476.57
392786,204719,2022-12-22,15000,2023-01-21,5,470.15
399377,204719,2023-01-20,40000,2023-04-20,5,453.40
420468,204719,2023-04-18,27000,2023-06-17,4,457.02
404623,204720,2023-02-11,20000,2023-03-13,4,324.56
372658,204721,2022-09-30,20000,2022-10-30,5,359.99
414889,204721,2023-03-25,15000,2023-04-24,5,501.44
428261,204721,2023-05-22,15000,2023-06-21,5,525.45
456915,204721,2023-09-25,10000,2023-10-25,5,509.97
462082,204721,2023-10-17,10000,2023-11-16,4,509.97
372655,204722,2022-09-30,50000,2022-12-29,5,532.89
391864,204722,2022-12-19,20000,2023-04-18,5,375.79
420089,204722,2023-04-17,50000,2023-08-15,5,472.76
372659,204723,2022-09-30,20000,2023-02-19,5,606.43
372667,204724,2022-09-30,20000,2022-10-30,5,542.13
372673,204727,2022-09-30,40000,2022-10-30,5,446.54
380255,204727,2022-11-01,10000,2022-12-01,5,392.63
453429,204727,2023-09-08,20000,2023-11-07,4,373.46
372688,204728,2022-09-30,20000,2022-10-30,5,649.35
443625,204728,2023-07-27,20000,2023-08-26,5,537.90
453359,204728,2023-09-08,25000,2023-10-08,5,607.13
459070,204728,2023-10-03,50000,2023-11-02,4,610.75
372693,204729,2022-09-30,30000,2022-10-30,5,359.99
372704,204730,2022-09-30,20000,2023-01-04,4,324.56
372702,204731,2022-09-30,30000,2022-12-16,5,330.07
379926,204733,2022-10-31,15000,2023-02-28,5,278.82
408907,204733,2023-02-28,10000,2023-05-29,4,398.70
372779,204734,2022-09-30,50000,2022-11-29,5,517.24
411545,204734,2023-03-13,30000,2023-05-12,5,473.22
372712,204735,2022-09-30,25000,2022-10-30,4,440.47
390304,204737,2022-12-13,30000,2023-01-12,5,368.69
372729,204739,2022-09-30,40000,2022-11-29,5,440.47
372755,204744,2022-09-30,20000,2022-10-30,5,541.30
372749,204745,2022-09-30,50000,2022-10-30,5,526.18
414984,204746,2023-03-26,20000,2023-06-21,4,388.64
403023,204747,2023-02-04,30000,2023-04-05,4,319.99
372760,204748,2022-09-30,20000,2022-11-29,4,359.99
372768,204749,2022-09-30,40000,2022-11-29,5,440.47
401710,204750,2023-01-30,40000,2023-03-01,5,281.83
372776,204752,2022-09-30,25000,2022-10-30,4,440.47
372777,204753,2022-09-30,40000,2023-02-10,5,491.72
372778,204754,2022-09-30,50000,2022-10-30,5,671.26
380239,204755,2022-11-01,30000,2022-12-01,5,336.92
372785,204758,2022-09-30,50000,2022-10-30,5,728.11
372798,204759,2022-09-30,50000,2022-10-30,5,584.52
372799,204760,2022-09-30,10000,2022-10-30,5,453.58
379144,204760,2022-10-27,12000,2022-11-26,4,428.79
452498,204761,2023-09-05,30000,2023-11-06,4,493.86
372802,204762,2022-09-30,10000,2022-10-30,4,491.59
372824,204765,2022-09-30,40000,2023-02-03,4,493.14
372829,204766,2022-09-30,40000,2022-10-30,5,573.62
394649,204767,2022-12-28,20000,2023-02-26,5,579.21
372854,204775,2022-09-30,30000,2022-12-29,5,532.89
372868,204777,2022-09-30,30000,2022-12-07,4,359.99
372867,204778,2022-09-30,50000,2023-02-03,5,557.78
372870,204779,2022-09-30,30000,2022-10-30,5,555.41
372871,204780,2022-09-30,50000,2022-10-30,5,526.18
378315,204783,2022-10-24,25000,2023-03-08,5,557.09
372882,204785,2022-09-30,25000,2022-12-29,4,411.11
372883,204786,2022-09-30,40000,2022-10-30,5,465.47
459088,204788,2023-10-03,30000,2023-11-02,4,557.09
390781,204790,2022-12-14,15000,2023-01-13,5,291.93
372898,204795,2022-10-01,40000,2023-01-01,4,420.09
372983,204796,2022-10-01,30000,2022-10-31,4,359.99
372913,204797,2022-10-01,20000,2022-10-31,4,497.84
372910,204799,2022-10-01,50000,2022-10-31,5,695.30
372909,204800,2022-10-01,30000,2022-10-31,5,378.92
372920,204804,2022-10-01,30000,2022-12-30,5,394.90
372921,204805,2022-10-01,40000,2022-10-31,5,419.94
372927,204807,2022-10-01,20000,2023-01-07,5,324.56
372926,204808,2022-10-01,30000,2022-10-31,5,359.99
385726,204808,2022-11-24,40000,2023-02-24,5,358.07
406461,204808,2023-02-18,40000,2023-03-20,5,424.26
413651,204808,2023-03-20,60000,2023-04-19,5,328.66
372932,204809,2022-10-01,20000,2023-01-29,4,359.99
372936,204810,2022-10-01,40000,2022-10-31,5,476.61
382215,204810,2022-11-10,30000,2022-12-10,5,507.18
395186,204810,2022-12-30,30000,2023-03-02,5,603.74
411186,204810,2023-03-10,30000,2023-06-12,5,592.64
372938,204812,2022-10-01,40000,2022-10-31,5,419.40
372946,204813,2022-10-01,50000,2022-10-31,5,686.91
373008,204816,2022-10-01,25000,2022-10-31,4,440.47
372949,204817,2022-10-01,50000,2022-11-30,5,614.82
372972,204818,2022-10-01,30000,2023-02-19,4,392.03
372955,204819,2022-10-01,20000,2022-10-31,5,574.34
380767,204819,2022-11-03,10000,2022-12-03,5,530.68
415003,204819,2023-03-26,50000,2023-07-26,5,538.22
443802,204819,2023-07-28,50000,2023-11-30,4,482.61
372960,204821,2022-10-01,25000,2022-10-31,5,440.47
372968,204823,2022-10-01,30000,2022-10-31,5,411.24
453010,204824,2023-09-07,40000,2023-10-07,5,570.51
373007,204825,2022-10-01,35000,2022-10-31,5,596.85
372976,204826,2022-10-01,50000,2022-10-31,5,639.47
372984,204827,2022-10-01,40000,2023-01-30,5,476.07
372992,204828,2022-10-01,20000,2022-10-31,5,519.39
372989,204829,2022-10-01,20000,2022-10-31,4,359.99
372997,204830,2022-10-01,40000,2022-10-31,5,410.55
373016,204831,2022-10-01,20000,2023-01-08,4,504.70
372999,204832,2022-10-01,25000,2022-10-31,5,395.59
373002,204833,2022-10-01,30000,2022-10-31,4,587.01
373001,204834,2022-10-01,15000,2022-10-31,5,506.53
387040,204834,2022-11-29,15000,2022-12-29,4,468.83
373048,204835,2022-10-01,30000,2022-10-31,4,323.81
373011,204837,2022-10-01,50000,2022-10-31,5,687.63
373039,204838,2022-10-01,25000,2023-02-04,4,418.15
456893,204839,2023-09-25,20000,2023-10-25,5,453.58
373019,204840,2022-10-01,50000,2023-01-29,5,562.06
373024,204841,2022-10-01,20000,2022-10-31,5,297.75
382240,204841,2022-11-10,30000,2022-12-10,5,354.45
373029,204842,2022-10-01,50000,2022-10-31,5,584.52
373036,204843,2022-10-01,20000,2022-10-31,5,411.24
373047,204844,2022-10-01,50000,2022-10-31,5,551.71
417684,204844,2023-04-06,60000,2023-05-06,5,470.52
373095,204846,2022-10-01,20000,2022-10-31,4,328.65
373059,204847,2022-10-01,40000,2022-10-31,5,479.93
373054,204848,2022-10-01,20000,2022-10-31,5,471.23
387284,204848,2022-11-30,20000,2022-12-30,5,535.21
399140,204848,2023-01-19,50000,2023-05-19,5,644.44
373061,204849,2022-10-01,30000,2022-10-31,5,532.89
373100,204852,2022-10-01,30000,2022-11-30,5,392.03
373134,204856,2022-10-02,20000,2022-11-01,4,359.99
373109,204859,2022-10-02,20000,2022-11-01,5,526.18
463474,204859,2023-10-23,20000,2023-11-22,4,510.03
401946,204861,2023-01-30,25000,2023-03-01,5,515.71
