"loan_id","payment_date","paid_principal","paid_fines","paid_other"
357006,2022-11-21,25000.00,0.00,0.00
440619,2023-07-28,70000.00,0.00,11550.00
336386,2022-05-28,60000.00,0.00,9290.00
414879,2023-04-26,0.00,0.00,100.00
382307,2023-04-07,23820.00,7140.00,2100.00
313308,2022-07-02,40000.00,0.00,6200.00
394638,2023-03-11,2040.00,0.00,4862.80
385634,2023-04-08,40000.00,13710.00,5810.00
308292,2022-02-04,20000.00,0.00,3400.00
340176,2022-08-17,30000.00,0.00,4650.00
409354,2023-04-01,0.00,0.00,100.00
401498,2023-05-03,6650.00,0.00,100.00
333357,2022-05-17,25000.00,0.00,0.00
418539,2023-05-09,0.00,0.00,100.00
450691,2023-10-30,35000.00,0.00,0.00
313601,2022-06-09,60000.00,0.00,8800.00
370691,2022-11-23,15000.00,0.00,0.00
341009,2022-06-09,40000.00,0.00,0.00
434101,2023-08-16,80000.00,0.00,11060.00
347909,2022-09-14,45000.00,0.00,6970.00
353790,2022-08-02,15000.00,0.00,2150.00
439531,2023-09-11,0.00,0.00,100.00
381765,2022-12-07,70000.00,0.00,4990.00
402196,2023-03-04,20000.00,0.00,0.00
433097,2023-09-11,30000.00,0.00,5050.00
436408,2023-07-26,0.00,0.00,100.00
451646,2023-09-26,50000.00,0.00,3350.00
426738,2023-06-13,0.00,0.00,100.00
424646,2023-05-16,10000.00,0.00,1750.00
423451,2023-06-27,30000.00,0.00,3100.00
339954,2022-06-08,20000.00,0.00,0.00
383559,2023-03-16,60000.00,0.00,8560.00
370118,2022-12-18,10000.00,0.00,0.00
429039,2023-06-22,35000.00,0.00,5640.00
333891,2022-08-22,6000.00,0.00,0.00
330999,2022-05-05,3160.00,0.00,6840.00
421164,2023-05-20,20000.00,0.00,3270.00
436450,2023-07-05,10000.00,0.00,1750.00
338660,2022-07-21,15000.00,0.00,2320.00
449395,2023-09-20,0.00,0.00,100.00
319708,2022-04-25,50000.00,0.00,7050.00
335338,2022-05-27,35000.00,0.00,0.00
404682,2023-04-19,25000.00,8730.00,5230.00
407168,2023-05-15,20000.00,0.00,3400.00
342056,2022-06-09,7000.00,0.00,1080.00
426469,2023-07-11,0.00,0.00,100.00
336507,2022-06-17,50000.00,0.00,0.00
330426,2022-05-07,15000.00,0.00,0.00
398925,2023-02-04,30000.00,0.00,4280.00
332135,2022-08-03,10000.00,0.00,0.00
447568,2023-09-13,35000.00,0.00,5880.00
413682,2023-04-20,40000.00,0.00,100.00
425680,2023-05-26,20000.00,0.00,100.00
458440,2023-10-30,30000.00,0.00,100.00
370647,2022-10-21,45000.00,0.00,6420.00
435090,2023-06-30,45000.00,0.00,7440.00
312532,2022-02-15,5350.00,0.00,4650.00
412811,2023-04-03,10000.00,0.00,1750.00
323903,2022-04-08,35000.00,0.00,0.00
415034,2023-04-24,20000.00,0.00,2640.00
344223,2022-07-04,35000.00,4040.00,5420.00
438227,2023-08-07,0.00,0.00,100.00
443596,2023-08-27,30000.00,0.00,5050.00
343169,2022-07-04,50000.00,0.00,0.00
324490,2022-04-06,5000.00,0.00,770.00
420697,2023-05-18,0.00,0.00,100.00
372465,2022-10-09,25000.00,0.00,910.00
366177,2023-01-04,60000.00,0.00,5520.00
436032,2023-07-25,0.00,0.00,100.00
413557,2023-06-17,0.00,0.00,100.00
389339,2023-02-09,13980.00,0.00,4020.00
435642,2023-07-10,0.00,0.00,100.00
334637,2022-05-09,15000.00,0.00,2320.00
434270,2023-07-16,40000.00,0.00,6700.00
352573,2022-08-03,15000.00,0.00,5420.00
427424,2023-06-07,30000.00,0.00,100.00
312327,2022-02-14,21280.00,0.00,8720.00
405028,2023-03-09,20000.00,0.00,2750.00
388998,2023-01-04,25000.00,0.00,0.00
393538,2023-01-12,20000.00,0.00,2850.00
388174,2023-04-08,35000.00,0.00,5090.00
338357,2022-08-11,0.00,115.00,0.00
350148,2022-10-24,22070.00,0.00,0.00
349521,2022-07-04,15000.00,0.00,2319.50
334703,2022-07-22,14650.00,0.00,0.00
373883,2022-12-03,25010.00,0.00,9990.00
450951,2023-09-07,20000.00,0.00,3400.00
435334,2023-09-23,0.00,0.00,100.00
429231,2023-08-21,0.00,0.00,100.00
388113,2022-12-30,60000.00,0.00,4360.00
385828,2022-12-05,15000.00,0.00,0.00
349231,2022-07-18,7040.00,0.00,2960.00
417696,2023-05-06,0.00,0.00,100.00
449345,2023-09-23,0.00,0.00,100.00
442704,2023-08-22,40000.00,0.00,6700.00
347972,2022-08-09,18130.00,0.00,6870.00
345827,2022-08-08,9650.00,0.00,0.00
362244,2022-09-07,35000.00,0.00,4990.00
411162,2023-04-10,0.00,0.00,100.00
456883,2023-10-25,0.00,0.00,100.00
443938,2023-10-26,0.00,0.00,100.00
348559,2022-07-15,20000.00,0.00,0.00
333925,2022-07-08,20000.00,0.00,3100.00
382304,2022-12-27,30000.00,10280.00,4280.00
427587,2023-06-12,30000.00,0.00,2050.00
378940,2022-11-23,80000.00,0.00,1750.00
385915,2023-02-28,50000.00,0.00,2140.00
344800,2022-09-22,50000.00,0.00,0.00
396866,2023-02-06,8000.00,0.00,0.00
343461,2022-09-08,35000.00,9700.00,5420.00
388690,2023-04-12,55000.00,0.00,7850.00
400476,2023-02-22,20000.00,0.00,3300.00
366925,2022-12-07,20000.00,0.00,2850.00
411636,2023-04-12,0.00,0.00,100.00
332573,2022-07-04,18400.00,5520.00,0.00
437604,2023-07-31,0.00,0.00,100.00
448928,2023-10-11,15000.00,0.00,2230.00
425846,2023-08-11,60000.00,0.00,10000.00
391504,2023-01-11,15000.00,0.00,0.00
438071,2023-08-02,50000.00,0.00,100.00
331537,2022-05-04,20000.00,0.00,1550.00
353416,2022-08-06,25000.00,0.00,0.00
451581,2023-09-05,50000.00,0.00,0.00
422742,2023-05-25,40000.00,0.00,0.00
434510,2023-06-29,5000.00,0.00,100.00
326283,2022-05-05,25000.00,0.00,6230.00
352367,2022-08-01,25000.00,0.00,0.00
318829,2022-03-18,25000.00,0.00,0.00
430915,2023-07-01,25000.00,0.00,100.00
335911,2022-05-05,30000.00,0.00,0.00
433472,2023-09-11,10000.00,0.00,1750.00
315326,2022-03-31,0.00,0.00,2000.00
328075,2022-04-25,50000.00,0.00,7750.00
332359,2022-05-13,35000.00,0.00,0.00
448078,2023-09-18,0.00,0.00,100.00
423483,2023-09-28,34999.97,11939.99,5899.99
352063,2022-07-29,50000.00,0.00,0.00
314511,2022-03-19,35000.00,0.00,0.00
342124,2022-09-19,25000.00,0.00,0.00
430181,2023-09-16,15000.00,0.00,100.00
365234,2022-11-30,10510.00,0.00,2490.00
318356,2022-05-05,11860.00,2760.00,0.00
450973,2023-09-25,50000.00,0.00,100.00
446988,2023-10-05,30000.00,0.00,5050.00
410239,2023-04-06,8400.00,0.00,3400.00
343785,2022-07-11,4550.00,0.00,0.00
445317,2023-09-04,0.00,0.00,100.00
428154,2023-06-17,5000.00,0.00,100.00
368352,2022-09-12,5000.00,0.00,0.00
349443,2022-07-19,20000.00,0.00,3100.00
395508,2023-03-24,10000.00,0.00,1430.00
428085,2023-08-19,0.00,0.00,100.00
310593,2022-02-10,19800.00,0.00,10200.00
419092,2023-06-12,0.00,0.00,100.00
353805,2022-08-17,29990.00,0.00,5010.00
401198,2023-02-28,20000.00,0.00,1950.00
390437,2023-03-11,27990.00,0.00,0.00
436613,2023-07-27,0.00,0.00,100.00
359475,2022-10-06,60000.00,0.00,8560.00
370940,2023-01-19,4870.00,2280.00,2850.00
311520,2022-02-17,50000.00,0.00,0.00
416910,2023-05-03,0.00,0.00,100.00
372375,2022-10-29,10000.00,0.00,660.00
410695,2023-04-11,0.00,0.00,100.00
456012,2023-10-11,33000.00,0.00,2020.00
350002,2022-07-06,6700.00,0.00,0.00
386112,2022-12-21,25000.00,0.00,0.00
313361,2022-02-24,30000.00,0.00,4650.00
388991,2023-01-04,30000.00,0.00,4280.00
420590,2023-05-15,40000.00,0.00,0.00
429244,2023-06-23,35000.00,0.00,5880.00
353628,2022-08-07,20000.00,0.00,1460.00
405135,2023-04-04,6700.00,0.00,3400.00
387201,2023-01-30,30000.00,0.00,1280.00
371724,2022-11-09,700.00,0.00,0.00
456669,2023-09-26,20000.00,0.00,3400.00
365288,2022-09-19,30000.00,0.00,0.00
327110,2022-04-19,25000.00,0.00,0.00
398868,2023-02-07,34870.00,0.00,5130.00
441215,2023-08-17,0.00,0.00,100.00
435523,2023-07-21,30000.00,0.00,100.00
429520,2023-06-21,50000.00,0.00,100.00
442749,2023-10-21,5000.00,0.00,200.00
344797,2022-08-01,10000.00,0.00,1550.00
436431,2023-09-29,0.00,0.00,100.00
317902,2022-03-08,35000.00,0.00,5420.00
440860,2023-08-07,50000.00,0.00,8350.00
342035,2022-06-21,21640.00,0.00,8360.00
399453,2023-05-22,20000.00,0.00,100.00
412217,2023-04-14,20000.00,0.00,3400.00
343318,2022-07-12,10000.00,0.00,1480.00
389771,2023-02-03,15000.00,0.00,0.00
385605,2023-03-24,1980.00,2740.00,4280.00
342821,2022-06-24,11970.00,0.00,0.00
323047,2022-04-18,25000.00,0.00,0.00
315203,2022-02-14,6000.00,0.00,0.00
348831,2022-10-22,25000.00,0.00,0.00
345947,2022-08-01,40000.00,0.00,6200.00
403817,2023-03-09,20000.00,0.00,0.00
341214,2022-06-13,35320.00,0.00,7680.00
429966,2023-06-29,0.00,0.00,100.00
353910,2022-07-23,55000.00,0.00,7090.00
342814,2022-06-24,35000.00,0.00,5420.00
432081,2023-06-29,20000.00,0.00,3400.00
336492,2022-05-07,5000.00,0.00,770.00
379251,2022-11-26,80000.00,0.00,9510.00
407614,2023-05-03,0.00,0.00,100.00
386834,2022-12-27,50000.00,0.00,0.00
351199,2022-07-15,25000.00,0.00,3870.00
367886,2022-10-07,2500.00,0.00,0.00
355785,2022-08-15,4280.00,0.00,0.00
329965,2022-04-25,10000.00,0.00,1550.00
343289,2022-06-27,11000.00,0.00,1530.00
368566,2022-11-03,22330.00,0.00,0.00
315059,2022-06-15,13000.00,2700.00,2010.00
333272,2022-06-01,10520.00,1680.00,0.00
397902,2023-04-11,20000.00,0.00,2950.00
339947,2022-06-08,50000.00,0.00,0.00
453223,2023-10-06,0.00,0.00,100.00
367822,2022-10-10,30000.00,0.00,2180.00
366045,2022-09-07,10000.00,0.00,1430.00
399244,2023-03-03,30000.00,0.00,0.00
409935,2023-04-26,21650.00,0.00,8350.00
354663,2022-10-06,15000.00,0.00,0.00
380761,2023-01-05,20000.00,0.00,0.00
349034,2022-08-10,21100.00,0.00,3400.00
325032,2022-07-16,20000.00,0.00,0.00
370874,2022-10-17,50000.00,0.00,0.00
432927,2023-09-15,21990.00,4660.00,8350.00
435137,2023-10-16,13250.00,0.00,100.00
425086,2023-06-06,0.00,0.00,100.00
431794,2023-09-03,30000.00,0.00,100.00
315823,2022-06-03,35000.00,0.00,0.00
322257,2022-06-03,25000.00,0.00,3870.00
341724,2022-06-18,35000.00,0.00,0.00
309715,2022-02-28,35000.00,0.00,3992.80
410104,2023-03-29,20000.00,0.00,0.00
331212,2022-05-10,20000.00,0.00,0.00
332923,2022-09-29,60000.00,0.00,9290.00
456897,2023-10-16,20000.00,0.00,100.00
314744,2022-03-02,25000.00,0.00,0.00
380072,2022-11-11,30000.00,0.00,2180.00
410029,2023-06-27,12010.01,0.00,100.00
346423,2022-09-20,45000.00,0.00,6970.00
417230,2023-06-03,0.00,0.00,100.00
356804,2022-08-01,25000.00,0.00,3570.00
386189,2022-12-05,50000.00,0.00,0.00
340372,2022-06-14,10000.00,0.00,850.00
338098,2022-05-17,25000.00,0.00,0.00
342609,2022-06-23,60000.00,0.00,2000.00
333639,2022-05-05,20000.00,0.00,0.00
378225,2022-11-17,20000.00,0.00,2850.00
429321,2023-06-07,20000.00,0.00,2780.00
333513,2022-05-16,25000.00,0.00,1930.00
416799,2023-07-03,0.00,0.00,100.00
372856,2022-10-28,10000.00,0.00,1290.00
340819,2022-07-19,20000.00,0.00,0.00
445209,2023-08-29,30000.00,0.00,100.00
426381,2023-07-13,0.00,0.00,100.00
446697,2023-10-16,0.00,0.00,100.00
377663,2022-10-26,1490.00,0.00,510.00
448262,2023-10-02,10000.00,0.00,1750.00
369266,2022-12-23,9990.00,2390.00,0.00
345654,2022-10-13,60000.00,11000.00,8780.00
332765,2022-05-04,10000.00,0.00,1550.00
440582,2023-08-14,70000.00,0.00,11550.00
368521,2022-10-10,20000.00,0.00,2850.00
407837,2023-04-29,20000.00,1860.00,3300.00
443755,2023-08-22,20000.00,0.00,100.00
310245,2022-04-20,5590.00,0.00,0.00
410269,2023-04-05,10000.00,0.00,1750.00
414819,2023-05-22,10000.00,0.00,1750.00
438392,2023-09-02,80000.00,0.00,13300.00
334898,2022-07-04,60000.00,8220.00,8580.00
405209,2023-02-28,30000.00,0.00,4950.00
409846,2023-03-26,10000.00,0.00,1650.00
412190,2023-06-13,0.00,0.00,5200.00
428786,2023-06-23,30000.00,0.00,2050.00
337569,2022-09-08,15000.00,1380.00,2320.00
320159,2022-06-22,60000.00,0.00,0.00
410764,2023-07-10,20000.00,0.00,3400.00
354787,2022-11-11,30000.00,0.00,4280.00
432543,2023-07-11,0.00,0.00,100.00
444290,2023-09-15,5000.00,0.00,850.00
417490,2023-05-05,0.00,0.00,100.00
376082,2022-11-18,3280.00,4720.00,4000.00
349314,2022-07-02,10000.00,0.00,0.00
396658,2023-04-08,0.00,0.00,100.00
341990,2022-06-20,15000.00,0.00,2320.00
362675,2022-09-17,50000.00,0.00,3640.00
454238,2023-10-13,40000.00,0.00,100.00
452655,2023-09-15,40000.00,0.00,100.00
412769,2023-05-18,0.00,0.00,100.00
383638,2022-10-26,0.00,0.00,30.00
335725,2022-05-23,30000.00,0.00,2550.00
317518,2022-03-07,10000.00,0.00,1333.00
439393,2023-08-09,32090.00,0.00,8110.00
433226,2023-07-10,35000.00,0.00,100.00
388780,2023-03-11,60000.00,5480.00,8560.00
448831,2023-09-11,20000.00,0.00,100.00
447878,2023-09-13,65000.00,0.00,10730.00
417232,2023-05-03,10000.00,0.00,1750.00
433152,2023-07-18,0.00,0.00,100.00
312250,2022-05-20,17000.00,0.00,0.00
405292,2023-04-12,30000.00,0.00,3910.00
317613,2022-05-09,20000.00,0.00,0.00
362940,2022-12-02,50000.00,0.00,7140.00
380459,2023-01-20,32500.00,0.00,4640.00
382808,2022-12-12,15000.00,0.00,1060.00
421697,2023-05-24,0.00,0.00,100.00
423584,2023-06-01,0.00,0.00,100.00
332766,2022-05-31,15000.00,0.00,0.00
441732,2023-08-21,0.00,0.00,100.00
441986,2023-10-17,70000.00,0.00,11650.00
357649,2022-08-12,10000.00,0.00,710.00
387693,2023-02-28,20000.00,0.00,2850.00
431513,2023-06-27,45200.00,0.00,100.00
349202,2023-03-03,5308.00,0.00,0.00
335424,2022-05-15,20000.00,0.00,0.00
450544,2023-09-24,30000.00,0.00,100.00
338529,2022-06-15,40000.00,0.00,6200.00
317784,2022-03-10,10000.00,0.00,0.00
312161,2022-02-19,35000.00,0.00,0.00
402845,2023-03-24,20000.00,1860.00,3300.00
416174,2023-05-30,17080.00,0.00,3120.00
354397,2022-07-13,35000.00,0.00,0.00
432268,2023-08-09,0.00,0.00,100.00
351591,2022-07-22,20000.00,0.00,3100.00
400139,2023-04-05,70000.00,0.00,10490.00
454230,2023-10-12,20000.00,0.00,100.00
391747,2023-03-30,0.00,0.00,100.00
435994,2023-07-24,70000.00,0.00,4650.00
396780,2023-02-02,11360.00,0.00,3640.00
342944,2022-07-15,50000.00,0.00,0.00
360477,2022-09-09,25000.00,0.00,3570.00
358136,2022-09-27,10000.00,0.00,1070.00
347165,2022-09-08,30000.00,0.00,4650.00
442164,2023-08-18,19500.00,0.00,10700.00
348494,2022-07-18,18600.00,0.00,3400.00
389214,2023-02-04,20000.00,0.00,0.00
422792,2023-07-01,18370.00,2330.00,3400.00
357550,2022-08-10,50000.00,0.00,3570.00
352787,2022-07-30,10000.00,0.00,1550.00
391428,2023-03-03,50000.00,0.00,6370.00
358199,2022-10-13,20000.00,0.00,1450.00
452940,2023-10-05,50000.00,0.00,3350.00
384398,2022-12-14,10000.00,0.00,0.00
351022,2022-07-26,25000.00,0.00,0.00
334742,2022-05-23,60000.00,0.00,0.00
400131,2023-04-24,30000.00,0.00,100.00
395048,2023-03-07,24920.00,1990.00,0.00
450222,2023-09-05,12240.00,0.00,2860.00
343826,2022-07-28,50000.00,0.00,0.00
363695,2022-10-20,5000.00,0.00,710.00
318391,2022-03-15,15000.00,0.00,0.00
450644,2023-09-30,0.00,0.00,100.00
336157,2022-06-09,30690.00,8890.00,5420.00
338917,2022-06-22,5970.00,0.00,4030.00
430824,2023-08-06,60000.00,5590.00,10000.00
332983,2022-08-06,15000.00,0.00,0.00
313073,2022-02-05,5000.00,0.00,770.00
444014,2023-08-28,0.00,0.00,100.00
401302,2023-02-15,40000.00,0.00,0.00
435420,2023-08-25,0.00,0.00,100.00
328262,2022-03-29,25000.00,0.00,8520.00
432062,2023-10-06,25000.00,0.00,100.00
336056,2022-06-22,10000.00,0.00,1550.00
441122,2023-09-16,0.00,0.00,100.00
420705,2023-05-19,20000.00,0.00,3400.00
370241,2022-11-09,10000.00,0.00,0.00
450284,2023-10-27,0.00,0.00,100.00
352053,2022-07-21,20000.00,0.00,3100.00
384279,2022-12-02,15000.00,0.00,1610.00
442596,2023-10-21,0.00,0.00,100.00
396172,2023-01-27,19000.00,0.00,1380.00
418517,2023-06-07,20000.00,0.00,100.00
381961,2022-12-07,30000.00,0.00,2140.00
404196,2023-04-10,30000.00,0.00,100.00
426743,2023-06-16,0.00,0.00,100.00
399766,2023-02-18,30000.00,0.00,4280.00
325782,2022-04-09,5000.00,0.00,770.00
432250,2023-07-07,0.00,0.00,100.00
360854,2022-10-07,1000.00,0.00,0.00
365062,2022-12-27,10000.00,0.00,0.00
423424,2023-07-27,5400.00,0.00,4800.00
360113,2022-09-06,20000.00,0.00,2850.00
420620,2023-07-07,0.00,0.00,100.00
332519,2022-05-14,45000.00,0.00,3480.00
354153,2022-11-08,30000.00,0.00,0.00
358071,2022-09-26,20000.00,0.00,1590.00
429806,2023-05-30,21750.00,0.00,8350.00
432725,2023-09-08,0.00,0.00,100.00
437764,2023-10-02,0.00,0.00,100.00
353597,2022-08-08,8570.00,0.00,1430.00
317635,2022-03-28,6230.00,0.00,1721.40
342751,2022-06-27,22700.00,2300.00,3870.00
434648,2023-08-16,28250.00,0.00,100.00
417985,2023-05-09,0.00,0.00,100.00
402044,2023-05-02,20000.00,0.00,3400.00
419757,2023-05-15,0.00,0.00,100.00
409073,2023-03-10,8300.00,0.00,0.00
373844,2023-01-04,20000.00,0.00,2140.00
399541,2023-05-27,40000.00,0.00,100.00
445577,2023-08-29,35000.00,0.00,0.00
348153,2022-06-29,50000.00,0.00,7750.00
417213,2023-05-03,20000.00,0.00,4750.00
311497,2022-04-21,9900.00,0.00,5100.00
310699,2022-02-08,15000.00,0.00,2550.00
388840,2023-05-02,60000.00,0.00,8660.00
441960,2023-08-18,40000.00,0.00,100.00
379034,2023-01-28,50000.00,4650.00,4750.00
429124,2023-06-24,6000.00,0.00,860.00
450028,2023-09-23,0.00,0.00,100.00
418215,2023-05-29,5000.00,0.00,200.00
438191,2023-07-22,30000.00,0.00,4480.00
330459,2022-04-22,0.00,0.00,5000.00
340470,2022-07-18,60000.00,0.00,800.00
349070,2022-08-20,20000.00,0.00,3100.00
320130,2022-03-02,3000.00,0.00,0.00
320918,2022-04-02,45000.00,7270.00,6970.00
335707,2022-05-27,15000.00,0.00,0.00
347332,2022-09-12,35000.00,0.00,5420.00
418995,2023-06-05,0.00,0.00,100.00
448032,2023-09-18,0.00,0.00,100.00
428463,2023-06-20,50000.00,0.00,100.00
383660,2023-02-04,30000.00,0.00,3850.00
395271,2023-01-20,10000.00,0.00,1430.00
440912,2023-08-17,40000.00,0.00,100.00
443178,2023-08-25,30000.00,0.00,5050.00
376981,2022-12-07,10000.00,0.00,1430.00
432993,2023-08-10,0.00,0.00,100.00
318951,2022-02-28,25350.00,0.00,4650.00
316284,2022-03-02,15000.00,0.00,0.00
446966,2023-08-29,50000.00,0.00,100.00
414346,2023-05-10,30000.00,0.00,3910.00
455618,2023-10-25,20000.00,2790.00,3400.00
334887,2022-05-23,20000.00,0.00,3100.00
419115,2023-04-19,80000.00,0.00,5300.00
386557,2023-03-02,17870.00,0.00,0.00
360914,2022-08-23,30000.00,0.00,0.00
385379,2022-12-20,50000.00,0.00,0.00
397831,2023-04-11,0.00,0.00,100.00
393448,2023-01-12,40000.00,0.00,5710.00
401152,2023-02-23,70000.00,0.00,4090.00
413579,2023-04-17,30000.00,0.00,100.00
443912,2023-08-14,40000.00,0.00,2030.00
331335,2022-08-03,20000.00,6930.00,3100.00
424920,2023-08-02,0.00,0.00,100.00
396556,2023-02-04,12000.00,0.00,0.00
320322,2022-04-22,55000.00,0.00,8520.00
409611,2023-04-15,9900.00,0.00,100.00
311014,2022-02-10,10000.00,0.00,1700.00
348381,2022-10-16,3500.00,0.00,0.00
325894,2022-04-21,50000.00,4620.00,7750.00
332014,2022-05-06,30000.00,0.00,4150.00
371560,2023-01-27,35000.00,0.00,4990.00
425512,2023-07-16,8000.00,0.00,1420.00
313053,2022-04-22,10000.00,0.00,0.00
323446,2022-05-05,13100.00,0.00,0.00
351911,2022-07-27,20000.00,0.00,2020.00
308594,2022-03-04,6000.00,0.00,0.00
420647,2023-05-06,60000.00,0.00,4000.00
439788,2023-08-10,30000.00,0.00,5050.00
332081,2022-10-17,19940.00,13860.00,6200.00
403600,2023-02-09,30000.00,0.00,0.00
310715,2022-02-16,45000.00,0.00,6300.00
405704,2023-03-10,25000.00,0.00,4130.00
385926,2022-12-27,20000.00,0.00,0.00
447708,2023-09-14,70000.00,0.00,4650.00
453521,2023-10-30,0.00,0.00,100.00
339347,2022-06-08,20000.00,0.00,0.00
376958,2022-11-21,10000.00,0.00,0.00
370700,2022-10-24,70000.00,0.00,8990.00
453563,2023-10-12,15000.00,0.00,4330.00
432744,2023-07-10,80000.00,0.00,11980.00
442991,2023-08-17,4230.00,0.00,930.00
348142,2022-09-21,35000.00,12120.00,8420.00
421149,2023-05-19,0.00,0.00,100.00
401851,2023-02-27,10000.00,0.00,1650.00
408568,2023-07-12,28330.00,6790.00,0.00
425449,2023-08-16,3860.00,8540.00,7700.00
429541,2023-06-26,0.00,0.00,100.00
365902,2022-12-15,20000.00,2280.00,2850.00
429090,2023-06-23,30000.00,0.00,100.00
309698,2022-03-07,25000.00,0.00,0.00
433841,2023-08-22,20000.00,6990.00,4400.00
355306,2022-09-10,10000.00,0.00,0.00
382982,2023-01-13,30000.00,0.00,0.00
374479,2022-11-09,11360.00,0.00,3640.00
398119,2023-01-30,40000.00,0.00,5710.00
374672,2022-11-07,50000.00,0.00,7140.00
451493,2023-09-29,10000.00,0.00,1750.00
400385,2023-04-03,40000.00,0.00,6600.00
422264,2023-06-21,0.00,0.00,100.00
436261,2023-07-28,30000.00,0.00,5050.00
328839,2022-04-04,35000.00,0.00,0.00
413119,2023-04-12,10230.00,0.00,100.00
323064,2022-05-11,15460.00,12120.00,7420.00
413813,2023-05-03,80000.00,0.00,13300.00
358419,2022-08-27,0.00,0.00,2490.00
363937,2022-09-24,55000.00,0.00,3920.00
416068,2023-06-14,75000.00,0.00,11440.00
450779,2023-09-18,31300.00,0.00,100.00
322379,2022-03-11,30000.00,0.00,4650.00
442296,2023-10-13,20000.00,0.00,3400.00
433296,2023-06-27,0.00,0.00,100.00
309796,2022-02-10,25000.00,0.00,0.00
407387,2023-03-01,70000.00,0.00,11550.00
324550,2022-05-08,2000.00,0.00,1491.40
449838,2023-08-28,25000.00,0.00,4230.00
343816,2022-06-23,30000.00,0.00,4650.00
444034,2023-09-27,0.00,0.00,100.00
448881,2023-09-20,40000.00,0.00,100.00
388315,2023-04-06,55000.00,0.00,6820.00
341642,2022-06-07,40000.00,0.00,0.00
437627,2023-07-29,8000.00,0.00,620.00
309437,2022-05-09,50000.00,0.00,8500.00
392312,2023-01-06,15000.00,0.00,2140.00
368215,2022-11-08,30000.00,0.00,4050.00
341279,2022-06-13,40000.00,0.00,8200.00
400017,2023-01-28,200.00,0.00,2500.00
419279,2023-05-12,30000.00,0.00,0.00
355930,2022-09-18,10000.00,0.00,1430.00
436290,2023-07-26,0.00,0.00,100.00
370227,2023-01-17,30000.00,0.00,4280.00
416971,2023-05-06,30000.00,0.00,100.00
402007,2023-03-01,20000.00,0.00,1170.00
343958,2022-07-27,15360.00,0.00,4640.00
424644,2023-08-07,50000.00,0.00,100.00
356434,2022-11-18,45000.00,0.00,6370.00
430837,2023-07-01,16950.00,0.00,3150.00
313878,2022-02-09,45000.00,0.00,6970.00
327480,2022-04-15,20000.00,0.00,3100.00
432588,2023-07-08,28180.00,0.00,2020.00
440746,2023-09-15,6399.99,0.00,5799.99
404391,2023-03-10,16050.00,0.00,1950.00
423565,2023-06-01,0.00,0.00,100.00
426349,2023-05-30,50000.00,0.00,100.00
314060,2022-02-08,5000.00,0.00,770.00
387449,2022-12-16,65000.00,0.00,2780.00
312811,2022-04-28,60000.00,5500.00,8800.00
451435,2023-09-19,30000.00,0.00,4660.00
415571,2023-07-26,23930.00,5820.00,8350.00
353634,2022-08-04,40000.00,0.00,0.00
354461,2022-08-02,25000.00,0.00,0.00
312488,2022-06-04,50000.00,0.00,7745.00
455920,2023-10-20,40000.00,0.00,100.00
386640,2022-07-19,0.00,0.00,140.00
386679,2022-12-13,1000.00,0.00,0.00
341417,2022-07-06,10000.00,0.00,0.00
444819,2023-05-26,0.00,0.00,20.00
361812,2022-09-07,39000.00,0.00,0.00
386549,2022-12-28,10000.00,0.00,0.00
311523,2022-05-05,25000.00,0.00,3550.00
343129,2022-06-22,35000.00,0.00,5420.00
412164,2023-04-14,0.00,0.00,100.00
327916,2022-07-25,20000.00,0.00,3100.00
350883,2022-07-27,14970.00,0.00,0.00
420639,2023-06-20,0.00,0.00,100.00
382789,2022-12-12,40000.00,0.00,5710.00
395572,2023-03-06,70000.00,0.00,5090.00
450341,2023-09-14,30000.00,0.00,100.00
396530,2023-02-04,50000.00,0.00,3640.00
313774,2022-02-18,10000.00,0.00,1200.00
333226,2022-05-16,35000.00,0.00,0.00
426265,2023-06-12,40000.00,0.00,100.00
381381,2022-12-06,40000.00,0.00,0.00
415906,2023-06-02,30000.00,3490.00,5050.00
329245,2022-04-18,5000.00,0.00,1810.00
401706,2023-02-27,30000.00,0.00,4950.00
325377,2022-03-21,15000.00,0.00,2320.00
341465,2022-06-14,20000.00,0.00,0.00
355330,2022-09-16,3000.00,0.00,1000.00
434511,2023-08-17,9230.00,0.00,100.00
382485,2022-12-09,40000.00,0.00,0.00
361424,2022-10-10,10000.00,0.00,0.00
341592,2022-06-18,55000.00,0.00,0.00
415309,2023-05-03,0.00,0.00,100.00
362811,2022-11-14,43720.00,9140.00,7140.00
381507,2023-03-08,55540.00,0.00,0.00
409630,2023-05-05,30000.00,10480.00,6050.00
407865,2023-05-27,0.00,0.00,100.00
427284,2023-07-17,50000.00,0.00,8250.00
328399,2022-04-23,25000.00,0.00,0.00
379736,2022-11-25,10000.00,0.00,0.00
412549,2023-05-16,13280.00,0.00,100.00
442552,2023-08-23,21750.00,0.00,3450.00
394001,2023-01-23,25000.00,0.00,0.00
453070,2023-09-26,30000.00,0.00,0.00
453079,2023-10-04,0.00,0.00,100.00
442718,2023-08-17,50000.00,0.00,100.00
429585,2023-06-13,10000.00,0.00,1360.00
413783,2023-04-11,15000.00,0.00,100.00
390641,2023-07-03,9240.00,2770.00,1100.00
352126,2022-07-26,35000.00,0.00,0.00
412828,2023-03-30,30000.00,0.00,100.00
