"client_id","birthday","gender","monthly_salary"
178279,1985-07-03,f,72000.0
174337,1995-01-25,f,67000.0
184857,1970-02-17,m,99000.0
64110,1982-05-27,f,71000.0
80027,1994-04-21,f,99000.0
224096,1974-03-02,f,68000.0
42437,1981-12-23,f,99000.0
8438,1982-07-02,m,50000.0
202637,1971-07-08,f,83000.0
207243,1985-10-11,m,59000.0
214968,2003-03-02,m,71000.0
119657,1992-05-28,f,54000.0
193359,1997-03-21,f,72000.0
179323,1986-01-24,m,58000.0
170886,1998-07-01,m,93000.0
203708,1998-01-03,m,88000.0
94603,1992-01-29,f,88000.0
35345,1989-04-24,m,61000.0
23152,1972-05-07,m,85000.0
21933,1958-04-17,m,63000.0
27227,1995-05-28,m,96000.0
107394,1987-03-10,m,57000.0
71397,1963-04-20,m,55000.0
175254,1985-05-23,m,52000.0
44234,1994-08-11,m,83000.0
119477,2001-10-16,m,74000.0
48290,1963-07-18,f,92000.0
191327,1985-07-14,m,72000.0
199584,1995-09-10,f,91000.0
203821,1958-02-11,m,80000.0
201464,2001-09-16,f,98000.0
97298,1991-09-23,m,53000.0
190319,1986-04-18,m,62000.0
124577,1992-04-05,f,69000.0
63010,1988-10-04,m,61000.0
228955,2002-11-25,m,78000.0
201039,1972-07-19,f,81000.0
128513,1977-07-25,m,70000.0
180943,1969-11-17,m,68000.0
22797,1975-03-10,m,62000.0
39963,1981-01-26,m,82000.0
193514,1981-12-27,m,90000.0
199320,1999-10-06,f,61000.0
200781,1992-03-01,m,94000.0
42545,1963-04-11,m,74000.0
207095,2001-07-10,m,60000.0
18889,1995-01-05,f,83000.0
186656,1976-05-26,f,98000.0
64755,1980-10-02,m,65000.0
82799,1991-01-21,f,52000.0
169414,1998-12-02,m,80000.0
127283,1998-10-26,f,80000.0
187088,1997-03-07,m,72000.0
193898,1996-06-02,f,97000.0
200104,2001-12-20,m,65000.0
162505,1997-10-07,m,100000.0
75213,1996-05-13,f,86000.0
14152,1988-02-26,m,76000.0
161030,1996-11-22,m,90000.0
200486,1985-11-11,f,67000.0
197092,2000-10-03,m,52000.0
197868,1962-09-08,f,56000.0
190016,2000-07-27,f,63000.0
198886,1985-04-30,m,69000.0
200169,1970-09-11,m,66000.0
120815,1971-07-11,m,78000.0
164637,1999-12-26,f,88000.0
18533,1996-03-04,m,87000.0
201968,1992-08-16,m,89000.0
169820,2001-02-28,m,89000.0
200512,1970-06-08,f,97000.0
172082,1977-03-28,m,58000.0
179783,2000-07-19,m,69000.0
59480,1982-05-08,m,61000.0
202017,1985-07-28,f,75000.0
127573,1998-12-22,m,80000.0
85712,1981-02-15,m,59000.0
172230,1968-05-10,m,56000.0
198920,1981-07-13,f,96000.0
196021,2000-12-18,m,56000.0
198059,2000-12-10,f,77000.0
175948,1988-10-23,m,54000.0
48164,2000-08-18,m,91000.0
190494,2000-03-20,m,74000.0
215125,2001-04-07,m,85000.0
202041,1980-04-04,m,88000.0
177858,1986-04-28,m,65000.0
41314,1985-04-06,m,76000.0
82336,1983-04-17,m,54000.0
51218,1996-10-28,m,64000.0
202487,1986-05-04,m,89000.0
131786,1987-12-09,m,71000.0
191287,1997-04-23,f,89000.0
199510,1990-10-01,m,79000.0
165209,2000-05-21,m,53000.0
157130,1968-05-22,m,94000.0
191587,1987-04-18,m,54000.0
43247,1994-09-01,f,66000.0
185476,1967-03-16,m,87000.0
200699,2001-05-28,f,50000.0
73207,1995-05-20,f,81000.0
212786,1998-10-17,m,76000.0
205643,2001-04-30,m,85000.0
191034,1999-04-20,f,83000.0
144306,1959-03-03,m,93000.0
168427,1997-07-21,m,58000.0
100421,1990-03-09,m,55000.0
197872,1988-05-06,m,76000.0
101938,1995-11-01,m,52000.0
201544,1973-01-20,f,52000.0
65532,1999-08-26,m,64000.0
196240,1963-06-14,f,80000.0
201118,1965-03-24,f,80000.0
40738,1996-03-02,m,80000.0
194556,1973-12-31,m,86000.0
34863,1988-05-23,m,74000.0
27414,1995-05-09,m,62000.0
193653,2000-03-30,m,80000.0
56212,1971-07-05,m,86000.0
199752,2001-06-27,m,58000.0
136827,1973-11-11,f,67000.0
154486,1984-11-10,m,55000.0
36019,1999-03-26,f,100000.0
177081,1999-01-14,f,85000.0
197907,1998-01-17,m,90000.0
200018,1973-07-14,m,64000.0
199155,1984-07-05,m,75000.0
200595,1998-03-23,f,88000.0
126424,1968-07-20,f,96000.0
36489,1973-09-05,m,97000.0
98454,1962-11-09,m,69000.0
37007,1975-04-12,f,57000.0
196585,1991-04-09,m,58000.0
201705,1999-06-24,f,84000.0
210677,2001-02-21,f,71000.0
120725,1998-03-02,m,69000.0
201679,1993-03-02,m,65000.0
202888,1961-02-15,f,59000.0
185902,1971-09-15,f,80000.0
182822,1998-04-02,m,57000.0
218574,1992-10-13,f,76000.0
151087,1995-02-27,m,90000.0
202387,1995-12-08,f,72000.0
59871,1985-10-24,f,70000.0
175970,1999-07-06,m,90000.0
133162,1988-07-09,m,66000.0
155924,1988-05-22,f,72000.0
204519,1997-12-31,m,94000.0
118872,1997-10-01,m,85000.0
191254,1954-05-11,m,81000.0
227084,1998-06-20,f,91000.0
201090,1997-07-09,f,94000.0
164787,1977-03-07,m,56000.0
186785,1998-02-03,m,97000.0
26246,1994-03-18,m,83000.0
159749,1990-02-10,m,59000.0
28576,1961-12-03,f,77000.0
88168,1984-06-24,m,72000.0
199977,1998-12-28,m,68000.0
200316,1995-11-10,f,70000.0
182390,1958-04-20,m,86000.0
173445,1997-02-07,m,81000.0
196458,1990-02-08,m,66000.0
200691,1992-09-13,m,93000.0
139391,1964-06-04,f,68000.0
140066,1965-05-04,f,83000.0
173238,1994-11-22,m,53000.0
51720,1992-10-23,f,99000.0
184939,1980-02-29,m,52000.0
166121,1985-03-10,m,88000.0
229056,1999-08-26,f,92000.0
193036,1988-04-04,f,62000.0
199330,1981-07-06,m,70000.0
63710,1966-12-13,m,54000.0
200887,1992-05-10,f,99000.0
144529,1971-08-07,m,65000.0
115527,1998-06-15,m,60000.0
189497,1997-02-17,m,92000.0
162938,1998-09-28,m,71000.0
112041,2000-05-25,f,70000.0
70467,1965-06-11,f,81000.0
103056,1996-08-30,m,81000.0
194273,2000-06-29,f,70000.0
14017,1994-08-21,m,51000.0
180882,2002-06-02,m,80000.0
203777,1993-06-08,m,71000.0
131089,1995-06-19,f,87000.0
157063,1992-11-15,m,67000.0
146027,1977-04-05,f,85000.0
11665,1967-11-04,f,57000.0
223245,1999-10-05,m,57000.0
30309,1965-08-24,m,81000.0
117587,1982-12-27,f,75000.0
219615,1964-04-22,m,80000.0
59371,1995-04-06,m,84000.0
199957,1963-09-15,m,63000.0
120917,1976-06-02,f,75000.0
208895,2002-08-13,m,63000.0
7544,1986-04-29,m,66000.0
17001,1974-02-21,m,92000.0
121641,2001-09-07,m,66000.0
125753,1978-06-28,m,96000.0
201388,2001-12-29,f,71000.0
134545,1964-03-01,f,55000.0
100049,1998-10-25,m,74000.0
49940,1985-03-16,f,65000.0
199729,2002-05-29,f,71000.0
166326,1990-06-20,m,93000.0
82390,1988-07-28,f,77000.0
195065,1986-01-11,f,91000.0
187925,1995-02-03,m,54000.0
74058,1986-01-14,f,88000.0
147130,1988-02-02,m,54000.0
189106,1999-07-17,f,99000.0
194648,1971-09-02,f,77000.0
31467,1988-03-03,m,72000.0
75629,1971-09-14,f,79000.0
156070,2001-04-30,m,92000.0
184713,1989-06-28,f,80000.0
200990,1996-11-25,f,66000.0
206545,1998-07-14,f,56000.0
61802,1986-08-02,m,50000.0
200142,1986-09-05,m,95000.0
200967,2002-02-04,f,85000.0
202278,1973-10-07,m,76000.0
200579,1970-08-25,m,86000.0
200444,2001-05-22,f,77000.0
170889,1985-11-30,m,85000.0
169424,1998-07-18,f,50000.0
143211,1991-02-11,f,67000.0
126878,1968-01-14,m,96000.0
51010,1964-06-30,f,78000.0
12122,1986-04-04,f,97000.0
199519,1988-12-22,m,86000.0
113671,1988-03-24,f,83000.0
128440,1982-09-09,m,88000.0
166718,2000-12-10,f,95000.0
199937,2002-04-12,f,84000.0
173692,1987-01-20,f,75000.0
31138,1985-03-30,m,78000.0
157623,1969-04-22,f,65000.0
190963,1987-07-17,f,61000.0
201414,1959-05-01,f,95000.0
20285,1962-01-28,f,91000.0
120722,1990-07-10,m,85000.0
201418,1967-10-18,m,55000.0
150950,1971-03-10,m,84000.0
179804,1979-12-03,m,53000.0
193282,1972-03-20,f,86000.0
158767,1973-06-13,f,99000.0
183236,1988-03-12,m,81000.0
196210,1997-05-09,f,86000.0
193353,1995-07-20,f,78000.0
102996,1967-05-10,m,51000.0
202128,1980-10-11,m,90000.0
201684,1995-11-08,f,93000.0
200672,1977-05-21,m,68000.0
184051,1977-05-31,f,87000.0
190222,1999-04-17,f,61000.0
167590,1990-05-02,m,77000.0
200331,2001-02-20,f,51000.0
162946,1969-06-01,f,65000.0
199551,1971-02-03,m,67000.0
189392,2001-08-09,f,88000.0
229061,2003-10-02,m,88000.0
164686,2001-03-27,f,65000.0
195254,1976-03-18,f,73000.0
77805,1990-03-16,f,63000.0
200736,1984-09-25,m,95000.0
209135,1999-07-26,m,79000.0
94026,1993-11-20,m,94000.0
179808,2001-09-30,m,100000.0
194663,2001-03-13,m,78000.0
117136,1974-12-04,m,72000.0
128036,1984-04-14,f,97000.0
198446,1989-09-02,m,86000.0
210467,2001-02-14,m,97000.0
197471,2001-05-13,f,65000.0
5568,1967-09-24,m,63000.0
129344,1988-02-28,f,57000.0
154929,1978-07-10,m,65000.0
227721,2003-02-23,m,97000.0
173547,1990-10-01,m,53000.0
39563,1964-12-03,f,59000.0
199981,1999-06-23,f,71000.0
101871,1994-06-28,m,89000.0
229069,1978-10-13,m,56000.0
164244,1986-08-30,m,58000.0
189689,2002-02-25,m,55000.0
199841,1996-09-18,m,80000.0
187382,1999-09-06,m,61000.0
146180,2000-12-15,m,55000.0
201084,2000-03-26,f,82000.0
229103,1973-05-30,m,57000.0
126441,1996-03-10,m,56000.0
15973,1996-09-30,m,61000.0
115819,1952-03-21,m,96000.0
152162,1979-05-04,f,78000.0
116196,1989-04-12,f,74000.0
188340,1996-08-25,f,90000.0
170004,1987-03-26,f,54000.0
18530,1990-02-16,m,56000.0
151801,1971-03-18,f,64000.0
44706,1986-06-13,m,81000.0
41914,1979-12-09,m,78000.0
25291,1979-12-02,f,83000.0
133825,1998-07-28,m,60000.0
126463,1973-02-18,m,52000.0
192206,1984-11-02,m,57000.0
196723,1993-04-27,m,80000.0
177268,1999-09-17,m,88000.0
211520,1976-12-20,m,96000.0
178929,1984-10-02,m,66000.0
21753,1955-02-14,m,79000.0
55126,1987-03-21,m,96000.0
201229,1974-04-12,m,89000.0
199347,1993-06-18,f,65000.0
143627,2000-03-05,m,86000.0
61904,1994-11-15,m,91000.0
126318,1982-09-20,m,98000.0
200046,1997-04-19,m,87000.0
201870,2000-11-15,f,78000.0
161754,1968-05-21,m,56000.0
71372,1996-02-02,m,67000.0
109294,1989-07-06,m,74000.0
201203,1998-05-18,m,97000.0
176277,2001-07-28,f,69000.0
10292,1979-02-28,m,91000.0
201743,1990-11-27,f,93000.0
187472,1999-11-16,f,63000.0
14804,1966-03-08,f,90000.0
201322,1985-02-28,f,52000.0
188291,2001-04-09,m,78000.0
52073,1994-06-22,f,90000.0
62084,1960-04-03,m,80000.0
149146,1992-08-17,m,58000.0
229104,1973-05-14,m,84000.0
199417,1997-09-06,m,72000.0
122924,1989-06-11,m,60000.0
109177,1975-07-05,f,86000.0
206478,2000-02-05,f,97000.0
148857,1995-06-05,m,87000.0
204095,1997-01-19,f,90000.0
20237,1985-08-31,f,82000.0
33171,1985-10-12,m,78000.0
57505,1996-08-19,m,53000.0
194998,1997-09-28,f,85000.0
177817,2000-06-10,m,81000.0
176425,1971-09-20,m,80000.0
83282,1964-01-22,m,73000.0
115996,1972-12-29,f,54000.0
172984,1987-09-08,m,62000.0
197835,2002-03-11,f,56000.0
201054,1989-08-29,f,65000.0
125192,1986-08-10,m,68000.0
189884,2001-11-22,m,51000.0
205010,1996-06-05,f,82000.0
128368,1992-11-13,f,66000.0
201462,1996-06-15,m,54000.0
22063,1970-04-25,m,60000.0
194322,1999-07-28,m,98000.0
173304,1991-07-09,m,69000.0
49255,1990-02-02,m,92000.0
99186,1964-01-17,f,67000.0
198568,2001-11-12,m,77000.0
174831,1990-03-16,f,59000.0
147499,1994-12-05,m,61000.0
19163,1994-05-14,m,54000.0
181910,1991-12-06,m,82000.0
193902,1983-02-11,m,55000.0
105240,2000-08-03,m,81000.0
158589,1964-10-13,m,60000.0
174584,1981-05-22,m,62000.0
30218,1985-01-25,m,51000.0
201889,2000-07-04,m,53000.0
195501,1992-09-21,m,52000.0
229117,1982-03-20,m,77000.0
229120,1999-12-09,m,86000.0
44800,1987-07-19,f,73000.0
192136,1997-05-05,m,62000.0
112955,1956-03-05,f,61000.0
198460,1998-07-02,m,77000.0
43538,1986-09-20,m,79000.0
201295,1999-01-07,m,68000.0
163984,1973-05-03,f,77000.0
27728,1996-07-09,m,93000.0
198226,2002-05-25,f,94000.0
199098,2002-06-18,m,61000.0
47243,1968-12-21,m,58000.0
200080,1992-06-06,m,54000.0
181319,1984-11-19,m,53000.0
141660,1996-06-02,f,56000.0
26171,1998-07-27,m,90000.0
193679,1988-09-02,m,82000.0
201568,1973-12-06,m,68000.0
170163,1984-08-29,f,77000.0
190708,1992-11-03,m,78000.0
200043,1994-02-10,m,94000.0
197193,2001-04-27,f,58000.0
200020,1998-08-12,m,92000.0
165398,1999-04-17,m,55000.0
201425,1954-02-20,f,69000.0
198659,1972-05-14,m,59000.0
98486,1951-10-13,m,98000.0
49888,1962-03-11,m,63000.0
6152,1969-01-01,m,79000.0
192402,1980-12-13,m,59000.0
61629,1998-12-28,m,52000.0
88252,1967-12-22,f,59000.0
188836,2000-03-13,m,52000.0
194966,1985-04-06,m,95000.0
56260,1966-07-23,f,56000.0
170831,1999-01-05,f,74000.0
6054,1992-10-19,m,79000.0
163839,1984-04-09,m,67000.0
201531,1997-08-07,f,61000.0
172442,2002-05-02,m,76000.0
182456,1996-02-21,m,94000.0
196234,1959-11-27,m,94000.0
202657,1997-09-08,f,85000.0
197804,1995-03-19,m,69000.0
156729,1983-10-02,m,96000.0
202478,2001-04-25,f,79000.0
190272,1989-07-21,m,77000.0
226828,1989-02-21,m,79000.0
145525,1969-03-05,f,81000.0
142701,1999-08-31,f,51000.0
193941,2001-11-12,f,66000.0
166989,1990-04-02,m,70000.0
202156,1976-11-17,m,68000.0
84587,1966-03-26,f,76000.0
76792,1979-01-19,f,86000.0
190749,1989-03-17,m,61000.0
188411,2000-08-02,m,72000.0
77621,1971-04-21,f,79000.0
176651,2001-09-25,m,85000.0
222828,1978-10-26,m,50000.0
12648,1993-04-20,m,88000.0
55866,1991-03-06,m,99000.0
90508,1997-05-15,m,62000.0
229085,1993-05-10,f,84000.0
206125,1995-10-09,m,64000.0
167731,1981-06-25,m,74000.0
153266,1996-07-04,m,95000.0
181177,1997-03-26,f,63000.0
201420,1981-04-09,f,97000.0
204954,2001-08-14,f,68000.0
59100,1980-03-08,m,52000.0
198680,2002-06-20,m,80000.0
202408,1996-10-11,m,51000.0
187759,1975-06-15,f,84000.0
169663,1988-04-22,m,98000.0
200784,2001-11-24,f,54000.0
201303,2001-09-20,f,96000.0
119922,1963-05-22,m,63000.0
201078,1984-05-25,f,83000.0
201972,1974-02-03,m,65000.0
200127,1989-11-17,m,96000.0
142125,1999-12-27,f,54000.0
194258,1993-07-17,m,57000.0
136208,1994-11-03,f,66000.0
146842,1993-12-27,f,82000.0
192747,1991-09-01,f,59000.0
138331,2000-02-01,m,100000.0
192060,1984-10-06,m,75000.0
229157,1963-03-12,f,55000.0
183993,1971-06-15,f,98000.0
35504,1977-01-13,f,65000.0
93000,1991-02-06,m,76000.0
129456,1985-11-25,f,62000.0
142796,1989-09-17,m,69000.0
162174,1962-02-25,m,53000.0
201610,1997-08-07,f,54000.0
200732,1957-09-22,f,69000.0
142659,1985-05-25,f,67000.0
15917,1987-06-26,m,61000.0
80316,1994-06-23,f,63000.0
163055,1999-07-07,m,95000.0
94674,1988-09-15,f,66000.0
201258,1982-01-03,m,60000.0
140219,1969-02-24,m,78000.0
33364,1993-01-26,m,58000.0
165810,1989-11-08,m,71000.0
162285,1997-07-31,m,98000.0
146426,1993-08-02,m,69000.0
66396,1969-02-25,m,75000.0
144437,1965-09-10,f,75000.0
196136,1990-01-25,f,69000.0
164291,1962-01-15,m,74000.0
190747,1978-03-16,m,96000.0
196860,1968-04-15,m,90000.0
183195,1955-06-22,f,65000.0
33606,1987-05-08,f,57000.0
227817,1975-08-11,m,74000.0
183121,1968-06-07,f,98000.0
198218,1989-11-14,m,92000.0
26698,1975-07-13,m,72000.0
149831,1996-01-20,m,59000.0
110188,1998-05-12,m,66000.0
201594,1992-04-25,m,72000.0
116163,1992-09-06,m,79000.0
190814,1957-11-13,m,88000.0
92407,1981-06-08,m,72000.0
23212,1976-03-09,f,92000.0
173936,1993-08-16,m,80000.0
200199,1999-04-24,m,95000.0
174296,2000-01-23,f,55000.0
191619,2000-01-24,m,76000.0
194356,1975-03-26,f,91000.0
54717,1985-10-28,m,70000.0
206275,1991-03-04,m,59000.0
201931,1966-02-16,m,91000.0
200999,1981-02-23,f,59000.0
220557,1957-09-12,f,77000.0
161350,1999-03-20,f,64000.0
86694,1990-05-02,f,56000.0
150006,1998-10-29,f,99000.0
200110,1962-10-03,m,90000.0
229163,1987-06-22,f,57000.0
200535,1988-01-24,m,88000.0
62179,1995-06-09,f,75000.0
199396,1984-03-04,m,89000.0
97191,1979-02-18,m,60000.0
199274,1969-09-10,f,61000.0
183502,1993-12-15,m,91000.0
83700,1967-02-11,m,84000.0
139618,1997-11-09,f,57000.0
96766,1994-09-10,m,89000.0
12344,1992-05-05,m,75000.0
26873,1993-07-21,m,78000.0
37708,1997-07-25,m,68000.0
229166,2003-02-04,m,75000.0
199683,1999-06-06,m,53000.0
83365,1971-05-10,m,92000.0
170098,1967-09-25,f,87000.0
201293,1967-02-03,f,96000.0
95969,1998-03-22,f,76000.0
148918,1971-07-22,f,63000.0
194226,1997-05-05,m,57000.0
202853,1996-10-14,m,72000.0
194057,1976-02-08,f,65000.0
195400,1987-10-06,f,98000.0
201370,1987-05-14,m,52000.0
199854,1962-09-11,m,51000.0
222069,1999-10-28,m,81000.0
209554,2002-10-09,f,88000.0
136214,2000-01-01,f,73000.0
80739,1999-10-01,f,60000.0
199569,1962-06-03,m,61000.0
202412,1996-03-18,f,82000.0
201359,1994-09-28,m,74000.0
209727,2000-12-20,f,54000.0
21638,1985-04-10,m,78000.0
27127,1996-01-26,m,85000.0
229167,1999-08-11,m,85000.0
201481,1977-02-06,m,91000.0
63190,1952-04-15,m,59000.0
14845,1986-07-20,m,86000.0
200814,1993-08-09,f,92000.0
60981,1963-06-18,f,71000.0
57718,1955-08-22,m,80000.0
201577,1995-12-02,f,66000.0
119106,1998-04-09,f,71000.0
176254,1993-06-28,m,78000.0
153389,1996-01-09,f,90000.0
110091,1977-05-28,m,65000.0
200552,2001-03-21,f,83000.0
78658,1966-02-05,m,84000.0
107664,1991-06-20,f,82000.0
197060,2001-12-20,m,80000.0
147093,1969-04-28,m,74000.0
159817,1996-03-28,m,50000.0
163169,1990-04-21,f,55000.0
159344,1974-05-22,f,93000.0
153954,1997-10-27,m,80000.0
57094,1958-05-03,m,68000.0
219668,1992-10-08,m,84000.0
184926,1971-01-23,m,62000.0
30056,1994-04-01,m,94000.0
120175,1997-09-30,m,99000.0
202282,1989-11-17,m,82000.0
201235,1988-10-27,f,59000.0
221025,2001-11-30,f,54000.0
190125,1999-03-23,m,99000.0
201376,1966-04-07,m,71000.0
148992,1968-11-19,m,86000.0
38159,1975-07-12,m,70000.0
110646,1982-10-17,m,72000.0
228582,1978-08-23,m,84000.0
201289,2000-11-20,f,70000.0
173191,1996-05-04,m,93000.0
93179,1960-05-02,m,93000.0
204421,1989-12-29,f,67000.0
201960,1971-03-05,f,77000.0
56713,1993-04-17,m,55000.0
134050,1992-01-08,m,75000.0
198221,2001-07-24,m,60000.0
184044,1976-12-08,f,91000.0
11765,1991-07-22,m,56000.0
204285,1973-03-02,f,76000.0
57581,1982-09-07,m,88000.0
107374,1997-05-31,m,100000.0
198722,1985-05-21,m,74000.0
198412,1981-04-25,f,54000.0
119516,1996-05-31,m,68000.0
179646,1992-12-17,m,66000.0
127335,1996-06-30,m,76000.0
199443,1969-07-16,f,57000.0
199190,1999-03-15,m,77000.0
115496,1980-04-18,f,54000.0
197592,2002-03-11,f,55000.0
201504,2000-11-22,f,60000.0
200419,2000-02-26,f,53000.0
24369,1980-05-01,m,98000.0
135213,2001-08-03,m,73000.0
130611,1963-04-29,m,89000.0
102277,1991-05-24,m,67000.0
199104,2002-03-23,m,77000.0
199225,1959-01-06,m,97000.0
180870,2001-05-21,f,53000.0
201872,1960-05-06,f,100000.0
52177,1989-01-30,f,84000.0
199777,2001-07-20,m,67000.0
201284,1970-05-29,m,55000.0
181610,1992-06-12,m,82000.0
205120,1981-04-06,f,52000.0
150525,1995-09-14,f,78000.0
208437,2002-09-05,m,95000.0
161090,1992-04-13,m,77000.0
176250,1999-05-15,m,60000.0
160716,1986-11-13,m,59000.0
27401,1988-05-06,m,98000.0
195679,1985-12-09,m,55000.0
40827,1980-08-18,m,60000.0
33198,1991-12-28,m,54000.0
179523,1986-08-16,f,96000.0
23149,1989-01-27,m,81000.0
136857,1978-05-28,m,66000.0
7813,1970-08-22,m,77000.0
200060,2001-03-10,f,71000.0
179916,1999-04-30,m,67000.0
199846,1997-02-19,f,66000.0
32850,1993-03-20,f,72000.0
33382,1967-05-12,m,61000.0
123449,1982-09-23,m,59000.0
20804,1990-12-09,m,79000.0
37561,1990-09-29,m,77000.0
186472,1992-03-16,m,92000.0
197742,1992-09-13,m,97000.0
200679,1997-08-18,f,80000.0
34756,1996-06-09,f,56000.0
59095,1979-03-02,m,86000.0
202013,1995-12-28,f,97000.0
7738,1966-02-11,m,54000.0
172424,1989-08-09,f,93000.0
177827,2001-01-17,m,77000.0
188802,1999-12-12,m,69000.0
200003,1996-10-03,f,70000.0
90422,1988-10-12,m,71000.0
157112,1993-11-01,m,61000.0
199932,1996-05-28,f,60000.0
159362,1966-08-22,m,76000.0
225037,1984-01-03,f,92000.0
29128,1994-11-25,f,96000.0
200357,1993-04-22,m,91000.0
202567,1998-06-18,m,91000.0
191515,1959-09-14,m,87000.0
6060,1970-10-16,f,54000.0
24873,1979-03-26,m,82000.0
197845,1993-09-04,m,61000.0
62562,1994-01-29,m,84000.0
201405,2001-02-13,f,67000.0
93178,1993-11-08,m,63000.0
55993,1965-03-24,f,89000.0
183066,1988-07-16,m,56000.0
199046,1996-10-05,f,59000.0
197769,2001-02-15,m,80000.0
50387,1971-09-24,f,64000.0
202372,1981-05-02,m,70000.0
214795,1998-08-03,m,76000.0
48964,1959-12-08,f,71000.0
81509,1978-05-28,m,87000.0
103477,1993-03-16,m,84000.0
59235,1988-02-02,m,76000.0
5721,1982-12-25,m,78000.0
200759,1992-03-28,f,79000.0
162680,1963-06-10,m,68000.0
198101,1991-11-10,m,81000.0
215817,1999-08-21,m,87000.0
10007,1993-06-02,m,77000.0
197093,1978-03-04,m,96000.0
200744,1967-06-17,f,57000.0
180452,1989-03-12,m,68000.0
160719,1984-12-17,m,77000.0
104677,1999-01-15,f,69000.0
190022,1999-06-12,m,95000.0
111299,2000-05-04,m,87000.0
207104,1974-06-15,f,85000.0
229195,1993-06-03,f,89000.0
200697,2001-01-27,m,67000.0
170443,1999-02-08,f,86000.0
204407,2002-04-09,f,72000.0
194658,1987-04-22,f,96000.0
200117,1990-03-18,m,99000.0
112661,1968-06-05,f,96000.0
205451,2001-09-08,f,89000.0
166498,1981-03-04,m,78000.0
152501,1996-07-10,m,53000.0
97780,1962-09-09,m,59000.0
200910,1991-10-29,m,66000.0
159285,1996-03-09,m,84000.0
200449,1984-04-13,f,81000.0
206426,2000-01-30,m,82000.0
229172,1984-03-21,f,98000.0
56270,1984-04-06,m,61000.0
138781,1977-08-01,m,51000.0
185495,1997-04-10,m,71000.0
153607,1976-06-25,m,51000.0
22846,1964-05-15,f,84000.0
43915,1980-01-07,m,91000.0
200106,2001-03-18,f,67000.0
128729,1987-07-11,f,86000.0
200843,2002-03-19,f,66000.0
73966,1961-05-16,f,73000.0
207444,1996-07-12,m,98000.0
207672,1993-09-10,m,81000.0
198344,1964-09-19,f,75000.0
197836,1998-11-02,m,60000.0
193436,1978-04-12,m,76000.0
204759,1967-03-20,m,73000.0
221973,2002-01-22,m,90000.0
173734,1984-03-12,f,59000.0
194077,2001-07-21,m,74000.0
9661,1955-05-21,f,83000.0
132566,1989-04-28,m,93000.0
44274,1996-02-23,m,93000.0
51927,1994-08-20,m,76000.0
104935,1968-02-06,m,80000.0
11494,1990-01-06,m,70000.0
227694,1982-12-28,f,98000.0
174807,2001-02-06,f,52000.0
200608,1985-03-17,m,85000.0
199489,1985-09-09,m,88000.0
147948,1995-08-14,m,51000.0
77679,1980-06-11,m,52000.0
211638,2002-12-16,f,64000.0
202809,1988-01-07,m,69000.0
41283,1992-09-20,m,96000.0
199442,1998-06-22,m,58000.0
181711,1995-05-02,f,70000.0
180405,2001-04-16,m,77000.0
84192,1989-06-10,f,88000.0
199743,1985-04-23,f,80000.0
199476,1974-07-04,f,65000.0
159616,1990-05-07,f,78000.0
121131,1987-09-15,m,83000.0
65247,1985-04-24,m,76000.0
166529,2001-06-18,m,74000.0
149463,2000-05-14,m,95000.0
208432,1994-01-12,m,62000.0
42792,1995-07-20,m,69000.0
196542,1997-06-28,m,92000.0
139479,1985-12-26,m,78000.0
63213,1991-01-08,m,51000.0
133564,1987-01-12,m,69000.0
206262,2002-10-20,m,98000.0
192922,1987-11-16,f,91000.0
172680,1985-10-17,f,84000.0
159813,1988-05-16,f,53000.0
81903,1985-05-10,m,66000.0
137537,1972-08-27,f,76000.0
204020,1972-05-04,f,53000.0
195898,1988-06-01,m,86000.0
21991,1955-03-28,m,80000.0
63779,1996-08-29,m,63000.0
193171,1987-05-06,m,79000.0
210718,2001-03-12,f,52000.0
205805,1997-07-18,m,55000.0
204999,2001-10-15,m,84000.0
193552,1995-06-01,f,69000.0
192500,1973-06-20,m,84000.0
57460,1995-06-29,m,81000.0
31180,1968-06-07,f,89000.0
73095,1970-07-15,m,96000.0
112372,1995-02-12,f,84000.0
82280,1990-09-16,m,99000.0
126235,1991-09-16,m,99000.0
204226,1962-06-22,m,89000.0
173779,1993-06-20,f,68000.0
193909,1994-10-09,m,89000.0
179887,1985-05-22,m,74000.0
67756,1994-03-25,m,60000.0
199290,1993-01-31,m,88000.0
207330,1999-06-14,f,72000.0
188023,1975-12-16,f,98000.0
194780,1991-03-05,m,59000.0
68897,1960-04-03,f,97000.0
17851,1989-12-14,m,52000.0
223308,1974-08-11,m,52000.0
145178,1997-04-29,f,74000.0
8088,1984-11-25,m,86000.0
203860,1982-03-11,m,55000.0
196176,1996-06-12,m,62000.0
172059,2000-07-06,f,71000.0
181002,1999-07-13,f,65000.0
148069,1999-07-31,m,77000.0
122646,1999-05-05,m,88000.0
192954,2000-10-05,f,79000.0
188519,1999-05-11,f,84000.0
197541,2000-03-22,f,72000.0
160307,1957-02-10,f,73000.0
50615,1990-10-30,m,51000.0
199620,1978-05-10,f,78000.0
184477,1996-05-21,m,100000.0
199537,1992-04-09,m,69000.0
200614,1997-08-07,f,80000.0
223874,1999-07-13,f,86000.0
204123,1990-01-26,m,82000.0
68120,1962-10-16,f,88000.0
69450,1983-09-11,m,88000.0
24730,1988-05-22,m,97000.0
199917,1999-10-31,f,61000.0
